CreatedAt,ScreenName,TweetText
2020-01-22T14:05:48.000Z,1219984512047898624,First Solar $FSLR PT Lowered to $57 at Morgan Stanley https://t.co/DlYr8Tjs0S
2020-01-22T13:17:01.000Z,1219972236842389505,RT @TheMarketsDaily: First Solar $FSLR Lowered to Hold at BidaskClub https://t.co/KdI2y4N8ig
2020-01-22T08:46:29.000Z,1219904155214647297,RT @LMT978: $FSLR a good example of the overhead 200-sma stopping a rally  twice in this case. https://t.co/pH0KOtSipG
2020-01-22T08:45:40.000Z,1219903948238344192,RT @TheMarketsDaily: First Solar $FSLR Lowered to Hold at BidaskClub https://t.co/KdI2y4N8ig
2020-01-22T06:59:10.000Z,1219877148044996608,First Solar $FSLR Lowered to Hold at BidaskClub https://t.co/KdI2y4N8ig
2020-01-22T06:57:56.000Z,1219876836496347136,Head to Head Survey: On Track Innovations $OTIV versus First Solar $FSLR https://t.co/5WHzioTjg6
2020-01-22T06:56:12.000Z,1219876400070647808,Contrasting First Solar $FSLR and On Track Innovations $OTIV https://t.co/pzoo404LQZ
2020-01-22T00:29:45.000Z,1219779145636483072,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1961
2020-01-22T00:25:30.000Z,1219778077829607424,$FSLR Private Group got the Short Candidate Alert on 1/18. Down -3.68% today https://t.co/USMn2uCOzq
2020-01-21T22:10:21.000Z,1219744064557371392,RT @LMT978: $FSLR a good example of the overhead 200-sma stopping a rally  twice in this case. https://t.co/pH0KOtSipG
2020-01-21T22:01:20.000Z,1219741794386292738,$FSLR a good example of the overhead 200-sma stopping a rally  twice in this case. https://t.co/pH0KOtSipG
2020-01-21T21:16:44.000Z,1219730572706222081,Oversold: $PAGS $KL $AGCO $FSLR $MTZ $TREE $AVT $PAG $TTEC $AMBA $AROC $CVE $PHI $HUYA $EXPE $BV $SONO $DNOW $DWT $DRV $EPHEOverbought: $CPL $CDLX $FDS $YETIMomentum: $CTL $NIO $VICR $PCG $ZG
2020-01-21T21:05:03.000Z,1219727629818961920,RECAP 1/21 -Neg Comments:$ETSY - M Science$TCOM - Bernstein$FSLR - Pacific Sq$BBD - BofA$NFLX - Greenlight$LIN - DZ Bank$QD - MS$TAL - CLSA
2020-01-21T18:55:16.000Z,1219694968588996608,Mid-day highest faded trading range compared to open &gt; 90% (Min $5 &amp; Vol 750K  Opt Min Vol 250 in any strike): $WLL $CCL $CLR $M $PDCE $STLD $RCL $SFIX $VALE $EQT $MGM $MOMO $AIMT $HLT $MPLX $CVX $FSLR $UAL $ET $FTI $FCX $TECK $MAR $AAL $HDB $BCS $TGT $IGT $SLCA https://t.co/BOYmqVaKyw
2020-01-21T16:53:30.000Z,1219664327528964098,Morning highest faded trading range compared to open &gt; 80% (Min $5 &amp; Vol 750K  Opt Min Vol 100 in any strike): $VXX $PBR $NK $TELL $STLD $BKR $TGT $UNFI $CNX $ET $AM $IBN $HDB $TECK $BTU $FSLR https://t.co/HKj2oolbzO
2020-01-21T16:02:21.000Z,1219651453989638147,Direct Solar $SINGChart reversing up as #solar stocks become bullish play for 2020$TAN $SPWR $FSLR $ENPH $CSIQ $JKS $SEDG $VSLR $DQ $BLDP $PLUG $FCEL https://t.co/bxs8KjTdm9
2020-01-21T15:01:57.000Z,1219636256503713792,RT @ThisLincolnian: BidaskClub Lowers First Solar $FSLR to Hold https://t.co/OQLAabj33t
2020-01-21T14:58:57.000Z,1219635499926802436,SOLD my FSLR position for a 9% loss. https://t.co/T5OLwjO4SP
2020-01-21T10:23:29.000Z,1219566176675729408,BidaskClub Lowers First Solar $FSLR to Hold https://t.co/OQLAabj33t
2020-01-21T10:19:37.000Z,1219565205132390400,First Solar $FSLR Lowered to Hold at BidaskClub https://t.co/PZgtVfcsFz
2020-01-21T08:03:02.000Z,1219530829283676161,Comparing LDK Solar $LDKYQ &amp; First Solar $FSLR https://t.co/Qyf5xlf2up
2020-01-21T08:01:00.000Z,1219530319214383104,Comparing LDK Solar $LDKYQ &amp; First Solar $FSLR  https://t.co/TQX4llUVmh #investingnews
2020-01-21T07:45:47.000Z,1219526487579283456,First Solar  Inc. $FSLR Expected to Post Earnings of $2.70 Per Share https://t.co/w95RgPb18n #markets
2020-01-21T07:45:46.000Z,1219526484962004994,First Solar  Inc. $FSLR Expected to Post Earnings of $2.70 Per Share https://t.co/KVd6pYPOeg #stocks
2020-01-21T07:43:18.000Z,1219525863961759744,First Solar  Inc. $FSLR Expected to Post Earnings of $2.70 Per Share https://t.co/eS7mt30EIp
2020-01-21T00:25:27.000Z,1219415678198960136,$FSLR 2007. Will always remember this 1. Truly great coming off this report and out of this setup https://t.co/8Uj0f8Qpe4
2020-01-20T18:51:56.000Z,1219331742605201409,RT @summer7570: Trump’s ‘shocking and deeply disturbing’ foreign conflicts of interest detailed in new report #SmartNews  https://t.co/fSlR…
2020-01-20T18:34:27.000Z,1219327345787592714,$FSLR: First Solar  Inc.'s price is -6.8% but the forecast earnings moved 0.0% over the last week. (https://t.co/WTO94iBkpK)
2020-01-20T18:34:27.000Z,1219327343786938369,$FSLR: First Solar  Inc.'s forecast earnings moved 3.9% over the last week  but the price is -6.8%. It's PE ratio is now 23x earnings. (https://t.co/WTO94iBkpK)
2020-01-20T15:31:40.000Z,1219281344167055362,$FSLR Expiration:01/24/2020|MaxPain:54.5|High Put Open Interest:52.5(325)|High Call Open Interest:63.0(14512) https://t.co/OQgwPJVbue
2020-01-20T09:14:24.000Z,1219186404749692929,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 282
2020-01-20T09:07:19.000Z,1219184619179905024,First Solar $FSLR Cut to Hold at BidaskClub  https://t.co/uS6LEZRHGb #investingnews
2020-01-20T08:04:15.000Z,1219168749590405121,SFE Investment Counsel Has $2 034 000 Stake in First Solar  Inc. $FSLR https://t.co/Vql5teAf4K
2020-01-20T06:15:24.000Z,1219141354250477569,First Solar $FSLR vs. On Track Innovations $OTIV Financial Comparison  https://t.co/SFpb85Cxas #investingnews
2020-01-19T20:50:03.000Z,1218999081684520960,$FSLR #First Solar Inc First Solar  Inc.: | https://t.co/H6SHgO5dVe #equity #stocks https://t.co/iw9UoglHMT
2020-01-19T20:20:07.000Z,1218991548643397632,Think solar is the future? ☀️🔌🔋 Here are some stocks you can invest in! (Click the link)https://t.co/lj52A2JfSS#stocks #invest #solar #solarpower #trader #stockinvesting #investor $TSLA $FSLR $SPWR $SEDG $VSLR $RUN $ENPH
2020-01-19T18:01:43.000Z,1218956717813309441,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1542
2020-01-19T18:01:41.000Z,1218956708594233345,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1540
2020-01-19T17:58:51.000Z,1218955998427336705,First Solar $FSLR Lowered to “Hold” at BidaskClub  https://t.co/16ZP3pWQhh #markets
2020-01-19T17:57:15.000Z,1218955592699719682,First Solar $FSLR Cut to “Hold” at BidaskClub https://t.co/sl1q6LjBN4
2020-01-19T09:56:22.000Z,1218834576698683393,Week In Review: How #Trump's Policies Moved Stocks$BA $DQ $DDAIF $FSLR $AAPL $FCAU $VWAGY https://t.co/uq2Cks939X
2020-01-19T06:25:31.000Z,1218781513535381504,Critical Survey: First Solar $FSLR and LDK Solar $LDKYQ https://t.co/TgYUX9GoKl
2020-01-19T02:25:05.000Z,1218721008061841413,@KassyMeisel short setups in hog olli vmw hfc bwa alk fslr roku spr
2020-01-18T23:15:21.000Z,1218673257265672192,RT @seeitmarket: $FSLR  First Solar Trading Outlook: Downgrade  Cycle Turning Negative - https://t.co/obC0xbrd66by @askslim
2020-01-18T23:09:41.000Z,1218671832368386050,RT @seeitmarket: $FSLR  First Solar Trading Outlook: Downgrade  Cycle Turning Negative - https://t.co/obC0xbrd66by @askslim
2020-01-18T23:04:06.000Z,1218670426731294721,$FSLR  First Solar Trading Outlook: Downgrade  Cycle Turning Negative - https://t.co/obC0xbrd66by @askslim
2020-01-18T19:51:20.000Z,1218621917004992512,$FSLR Open Interest increases 42.3% on the week to a percentile rank of 100%. Put OI increased by 92.4% vs Call OI of 13.5%.  P/C Ratio is 1.0 https://t.co/LQF1mjG5ir
2020-01-18T18:10:16.000Z,1218596482036748289,Brokerages Set First Solar  Inc. $FSLR PT at $71.36 https://t.co/9DFpAOzkfo #stocks
2020-01-18T18:10:08.000Z,1218596447425306627,Brokerages Set First Solar  Inc. $FSLR PT at $71.36 https://t.co/ETjWv0zlyO
2020-01-18T18:08:24.000Z,1218596012459220992,Brokerages Set First Solar  Inc. $FSLR Price Target at $71.36 https://t.co/PqaGjO4LHb
2020-01-18T17:03:54.000Z,1218579779475189760,RT @marketdollqueen: Expired options results from Jan 17 ... @MDLive4 $APA $MS $CHK $ON $KO $W $TJX $MDCO $THC $ACB $FSLR $NAT $TGT $MSFT $…
2020-01-18T16:52:31.000Z,1218576916069797888,RT @marketdollqueen: Expired options results from Jan 17 ... @MDLive4 $APA $MS $CHK $ON $KO $W $TJX $MDCO $THC $ACB $FSLR $NAT $TGT $MSFT $…
2020-01-18T16:12:21.000Z,1218566807876845568,Expired options results from Jan 17 ... @MDLive4 $APA $MS $CHK $ON $KO $W $TJX $MDCO $THC $ACB $FSLR $NAT $TGT $MSFT $WDC $CLDR $WMB $ATVI $SUM https://t.co/dJMyuyOPVz
2020-01-18T14:11:16.000Z,1218536334157131776,Week in Review: How Trump's policies moved stocks https://t.co/eFT3oMgb3x See the rest of the story here.https://t.co/tnMXlCjEqv provides the latest financial news as it breaks. Known as a leader in market intelligence  The Fly's real-time  streaming news feed keeps individua…
2020-01-18T13:30:32.000Z,1218526085442228224,RT @theflynews: Week in Review: How Trump's policies moved stocks $BA $DDAIF $FCAU $VWAGY $FSLR $AAPL $DQ https://t.co/1OsAmJ4Iww https://t…
2020-01-18T13:16:02.000Z,1218522437257580544,Week in Review: How Trump's policies moved stocks $BA $DDAIF $FCAU $VWAGY $FSLR $AAPL $DQ https://t.co/1OsAmJ4Iww https://t.co/F7DETeY0ty
2020-01-18T11:02:14.000Z,1218488765662007306,First Solar $FSLR Shares Gap Down to $54.75 https://t.co/VtmkBML1UA
2020-01-18T10:59:02.000Z,1218487957025361921,First Solar $FSLR Shares Gap Down to $54.75  https://t.co/9kc15FMGTo
2020-01-18T06:34:18.000Z,1218421335023607808,First Solar $FSLR Lowered to “Hold” at BidaskClub  https://t.co/fh0GmGWtue
2020-01-18T05:30:56.000Z,1218405388476977153,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 3746
2020-01-18T05:30:35.000Z,1218405300174249984,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 3742
2020-01-18T05:21:04.000Z,1218402907319566336,First Solar $FSLR Trading Down 6.9%  https://t.co/XpCq1yRmLP #markets
2020-01-18T05:19:23.000Z,1218402484449837057,First Solar $FSLR Stock Price Down 6.9% https://t.co/SnXtsA3U6I
2020-01-18T02:50:27.000Z,1218365001456590849,On Track Innovations $OTIV and First Solar $FSLR Head-To-Head Contrast https://t.co/FjzUtaOVOi #markets
2020-01-18T02:50:26.000Z,1218364998654754817,On Track Innovations $OTIV and First Solar $FSLR Head-To-Head Contrast https://t.co/d3O41Yg0mM #stocks
2020-01-18T02:22:13.000Z,1218357899816308736,On Track Innovations $OTIV and First Solar $FSLR Head-To-Head Contrast https://t.co/Efp92f0UYJ #markets
2020-01-18T02:22:13.000Z,1218357895793926146,On Track Innovations $OTIV and First Solar $FSLR Head-To-Head Contrast https://t.co/QGwVZnxvPJ #stocks
2020-01-17T22:40:10.000Z,1218302017761837056,Scan results - MACD Bearish Centerline Cross today: $BK $SYY $PDCE $BCOR $RESI $NOMD $FSLR $INSW $KBR $PNC $VNOM $KHC $MAG $REAL $WTFC $NOV $AEL $UNVR $HMSY $FMBI ... https://t.co/QyCPFAbFa4
2020-01-17T22:17:10.000Z,1218296230134124546,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 2611
2020-01-17T22:06:48.000Z,1218293619775373318,First Solar $FSLR Downgraded by Barclays  https://t.co/JzbJylSctY #markets
2020-01-17T21:33:55.000Z,1218285346405986311,Oversold: $WMT $CE $PAGS $PPC $KL $FSLR $CBTOverbought: $MCD $DEO $WM $ADP $LSCC $GH $CPL $GGAL $PACW $FGEN $CTB $TWOU $TRHC $DDS $JEF $JBT $ADP $PINS $AZUL $EHTH $RUN $QGEN $TANMomentum: $QCOM $MS $ATVI $MRVL $TSU $NIO $NXST $DOOO $CISN $WH $VICR $CATM $OMAB $GHG $UPRO $XPP
2020-01-17T21:28:03.000Z,1218283869755117569,$FSLR Expiration:01/17/2020|MaxPain:55.0|High Put Open Interest:53.0(10103)|High Call Open Interest:60.0(4588) https://t.co/OQgwPJVbue
2020-01-17T21:18:22.000Z,1218281431211921419,$FSLR Option Order Flow Sentiment is 50.5% Bullish. https://t.co/hnF0uyZgyJ
2020-01-17T17:35:39.000Z,1218225384996712449,🔴 You are invited to test drive Trade-Ideas Premium' features for 10 days! Feb 03 to 14th via ⟶ https://t.co/lruJPu0Wb6📊$AA $OAS $BK $WLL $GILD $MIK $MUR $BIIB $FSLR $WING https://t.co/CLwL9yZbVY
2020-01-17T16:52:05.000Z,1218214417541869569,@BBSwingTrades Dan and Tim  what do you think on FSLR fro call debit spread.  Thansk and Best Regards
2020-01-17T16:31:57.000Z,1218209350319255552,RT @seeitmarket: $FSLR First Solar Downgrade Hits Stock  Outlook Turns Negative - https://t.co/obC0xbrd66analysis by @askslim
2020-01-17T16:31:03.000Z,1218209125823324162,$FSLR First Solar Downgrade Hits Stock  Outlook Turns Negative - https://t.co/obC0xbrd66analysis by @askslim
2020-01-17T15:32:08.000Z,1218194299424165888,Trading Ideas: FSLR https://t.co/CluhkMiAIW 📈 FREE trade-of-week via → https://t.co/BCEHq7Ce2N https://t.co/Q4HWBvgEDL
2020-01-17T15:19:43.000Z,1218191172721696768,RT @seeitmarket: NEW Article:  "First Solar Downgrade Hits Stock  Outlook Turns Negative" - https://t.co/obC0xbrd66by @askslim  $FSLR $TA…
2020-01-17T11:05:19.000Z,1218127152819974145,🌿𝗘𝗰𝗼 𝘁𝗿𝗲𝗻𝗱 is one of the hottest issues in modern economics  therefore it inevitably influences our every day life. 𝗜𝗻𝘃𝗲𝘀𝘁 𝗶𝗻 𝘁𝗵𝗲 𝘀𝘂𝘀𝘁𝗮𝗶𝗻𝗮𝗯𝗹𝗲 𝗳𝘂𝘁𝘂𝗿𝗲 𝗵𝗲𝗿𝗲 https://t.co/Fq9V9tXOw9#iqoption #trading #forex https://t.co/SgJCBk3i1W
2020-01-17T08:56:19.000Z,1218094689422925824,RT @EroticaGood: #TrickleInvesting Yesterday (Thursday) was not quite as good as the rest of the week  but of my five  $SQ was the only one…
2020-01-17T08:56:19.000Z,1218094688407822336,RT @MC_OptionTrades: $FSLR Option Order Flow Sentiment is 64.4% Bullish. https://t.co/hnF0uyZgyJ
2020-01-17T08:07:51.000Z,1218082493254918144,#TrickleInvesting Yesterday (Thursday) was not quite as good as the rest of the week  but of my five  $SQ was the only one that dropped (I don't have any $FSLR but I am watching it closely after the big drop) + https://t.co/nBSKf8q6ZQ
2020-01-17T07:08:24.000Z,1218067531178618882,RT @MC_OptionTrades: $FSLR Option Order Flow Sentiment is 64.4% Bullish. https://t.co/hnF0uyZgyJ
2020-01-17T05:16:25.000Z,1218039348123373568,RT @fklivestolearn: StocksToWatch:$MS $LUV $XPO $TSLA $TSM $AOBC $AA $NFLX $NKE $GSK $SAVE $PPG $FLNT $OGI $POPE $AESE $RMTI $FSLR $BYND $…
2020-01-17T03:38:34.000Z,1218014723213385728,INTERVIEW: $HPQ.ca Moves One Nano Step Closer To #Silicon For #Li-Ion #Batteries $FSLR $SPWR $CSIQ $PYR.ca $XMG.ca https://t.co/LnXF9vE5Vt
2020-01-17T03:31:03.000Z,1218012834552078341,@InvestorsLive $HSC remains one of few names still dirt cheap and $FSLR overreaction to misinformed sell-side downgrade
2020-01-17T02:29:26.000Z,1217997325064339456,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1652
2020-01-17T02:29:24.000Z,1217997317854416897,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1651
2020-01-17T02:15:30.000Z,1217993818135519232,First Solar Sees Unusually High Options Volume $FSLR https://t.co/hjtRuYhOjR #stocks
2020-01-17T02:15:29.000Z,1217993814629134342,First Solar Sees Unusually High Options Volume $FSLR https://t.co/9vo6iK804L
2020-01-17T02:13:01.000Z,1217993193226153984,First Solar Sees Unusually High Options Volume $FSLR https://t.co/iViZjYKVfx
2020-01-17T02:11:04.000Z,1217992704245682176,The biggest mid cap losers on the US stock market for 01/15/2020 are: $NKTR -15.99%  $BYND -8.52%  $PGNY -6.93%  $FSLR -6.86% &amp; $EOCCY -6.54%#fintech #investing #nasdaq #markets #money #stocks #stockmarket #trading #midcaphttps://t.co/Uzovx87i57 https://t.co/7gu7iNKrxM
2020-01-17T01:53:47.000Z,1217988352965783552,$FSLR Option Order Flow Sentiment is 64.4% Bullish. https://t.co/hnF0uyZgyJ
2020-01-16T22:59:38.000Z,1217944526343589888,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1458
2020-01-16T22:45:21.000Z,1217940934224236546,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1429
2020-01-16T22:43:56.000Z,1217940576362008576,First Solar $FSLR Downgraded to “Underweight” at Barclays https://t.co/AE5gWDzXTl
2020-01-16T22:41:18.000Z,1217939912814727168,Barclays Downgrades First Solar $FSLR to Underweight https://t.co/LXT9Jb2bAR
2020-01-16T22:40:29.000Z,1217939707742519296,Breakdown #stocks (sharp move below recent support)$AA $OAS $BK $WLL $GILD $MIK $MUR $BIIB $FSLR $WING Sort results by Time  Chg  %  Vol and more.#nyse #nasdaqhttps://t.co/d6SLjpUSY8
2020-01-16T21:54:02.000Z,1217928018481631237,2020-01-15 Short sale volume (not short interest) for $ENPH is 60%. https://t.co/6X9CsMKi8j $XLK 60% $SPWR 48% $FSLR 51% $ABB 57%
2020-01-16T21:14:41.000Z,1217918117373980674,Noteworthy Thursday Option Activity: SAVE  ALGT  FSLR https://t.co/BPqCMyNEBf
2020-01-16T20:47:25.000Z,1217911255022874636,RT @seeitmarket: NEW Article:  "First Solar Downgrade Hits Stock  Outlook Turns Negative" - https://t.co/obC0xbrd66by @askslim  $FSLR $TA…
2020-01-16T20:03:49.000Z,1217900282287394816,RT @seeitmarket: NEW Article:  "First Solar Downgrade Hits Stock  Outlook Turns Negative" - https://t.co/obC0xbrd66by @askslim  $FSLR $TA…
2020-01-16T19:44:02.000Z,1217895303862476801,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1182
2020-01-16T19:33:53.000Z,1217892751041335297,First Solar $FSLR Shares Gap Down to $54.75  https://t.co/s1Ubgfa0Kg #markets
2020-01-16T19:31:45.000Z,1217892213235032065,First Solar $FSLR Shares Gap Down to $54.75 https://t.co/i8s2owrW8C
2020-01-16T19:30:03.000Z,1217891784329695234,Latest Zeitgeist losers:https://t.co/1EqN5OjHOO down -6https://t.co/YLdibVhXCn down -5https://t.co/UVhIvKbZ5K down -4#stocks #daytrading DataSwarm Markets ref: 85598
2020-01-16T19:22:34.000Z,1217889901640851456,@askslim @seeitmarket @ArviR17 FSLR. "Whaat?" Are rebates expiring or something? https://t.co/Vn3CnA4Kzi
2020-01-16T19:20:25.000Z,1217889362232344576,RT @trader_53: $FSLR  BofA kind of replies to Barclays downgrade yesterday  saying they are NOT worried about systems biz  sees real debate…
2020-01-16T19:15:54.000Z,1217888225731268608,RT @seeitmarket: NEW Article:  "First Solar Downgrade Hits Stock  Outlook Turns Negative" - https://t.co/obC0xbrd66by @askslim  $FSLR $TA…
2020-01-16T19:15:14.000Z,1217888054712655872,RT @StckPro: $FSLR NEW ARTICLE : First Solar (FSLR) Downgrade Hits Stock  Outlook Turns Negative https://t.co/OJW96WUTO0 Get all the latest…
2020-01-16T19:15:13.000Z,1217888051772436480,RT @seeitmarket: NEW Article:  "First Solar Downgrade Hits Stock  Outlook Turns Negative" - https://t.co/obC0xbrd66by @askslim  $FSLR $TA…
2020-01-16T19:13:36.000Z,1217887644119633925,RT @trader_53: $FSLR  BofA kind of replies to Barclays downgrade yesterday  saying they are NOT worried about systems biz  sees real debate…
2020-01-16T19:05:05.000Z,1217885501832732672,$FSLR NEW ARTICLE : First Solar (FSLR) Downgrade Hits Stock  Outlook Turns Negative https://t.co/OJW96WUTO0 Get all the latest $FSLR related news here : https://t.co/KiUpjjwpib https://t.co/B6tvuyIY6n
2020-01-16T19:00:56.000Z,1217884456696078340,NEW Article:  "First Solar Downgrade Hits Stock  Outlook Turns Negative" - https://t.co/obC0xbrd66by @askslim  $FSLR $TAN https://t.co/k30ztRNR6K
2020-01-16T18:29:35.000Z,1217876566350422023,Critical Contrast: First Solar $FSLR &amp; LDK Solar $LDKYQ https://t.co/xG3fHjX7NT #markets
2020-01-16T18:29:27.000Z,1217876535904030721,Critical Contrast: First Solar $FSLR &amp; LDK Solar $LDKYQ https://t.co/pRjboFt0b1 #stocks
2020-01-16T18:28:04.000Z,1217876187801735168,RT @getvolatility: Unusual put buying: $FSLR 16x average volume  $TSM 13x  $IRBT 10x  $NKTR 10x  $SVXY 8x  $BK 6x  $RSX 6x  $SLB 6x
2020-01-16T18:27:08.000Z,1217875952287600641,Critical Contrast: First Solar $FSLR &amp; LDK Solar $LDKYQ https://t.co/780SyByyew
2020-01-16T18:19:14.000Z,1217873963365412865,Unusual put buying: $FSLR 16x average volume  $TSM 13x  $IRBT 10x  $NKTR 10x  $SVXY 8x  $BK 6x  $RSX 6x  $SLB 6x
2020-01-16T17:16:48.000Z,1217858252299481096,RT @AGORACOM: INTERVIEW: $HPQ.ca Moves One Nano Step Closer To #Silicon For #Li-Ion #Batteries $FSLR $SPWR $CSIQ $PYR.ca $XMG.ca https://t.…
2020-01-16T17:08:44.000Z,1217856223225294848,Direct Solar $SING- Goal $10 mill in gross revenue- In 11 states and 20 cities- Expanded to Arizona  Texas  New Mexico  Florida- Solar stocks bullish- Election to highlight #Cleantechhttps://t.co/Z10dkqJ4FM$TAN $SPWR $FSLR $ENPH $CSIQ $JKS $SEDG $VSLR $DQ $FCEL $PLUG https://t.co/ZmOiPOEuWz
2020-01-16T17:01:27.000Z,1217854387240022017,Goldman Sachs says that clean energy stocks could have some very solid follow-through for 2020  and four companies remain the top picks at the firm. Stocks to watch: $FSLR $ENPH $RUN $SPWRhttps://t.co/8knOadSTBh https://t.co/RTUijE15PN
2020-01-16T16:57:26.000Z,1217853375582285824,$FSLR NEW ARTICLE : Is It Really Lights Out for First Solar Stock? https://t.co/fAPvygisQE Get all the latest $FSLR related news here : https://t.co/KiUpjjwpib https://t.co/qKoUX7iJPC
2020-01-16T16:48:36.000Z,1217851153049956354,$FSLR Expiration:01/17/2020|MaxPain:55.0|High Put Open Interest:53.0(10096)|High Call Open Interest:60.0(4603) https://t.co/OQgwPJVbue
2020-01-16T16:28:14.000Z,1217846027811725323,Think solar is the future? ☀️🔌🔋 Here are some stocks you can invest in! (Click the link)https://t.co/lj52A2JfSS#stocks #invest #solar #solarpower #trader #stockinvesting #investor $TSLA $FSLR $SPWR $SEDG $VSLR $RUN $ENPH
2020-01-16T15:22:27.000Z,1217829475016048642,First Solar Target of Unusually Large Options Trading $FSLR https://t.co/JS8TNmqqHV #markets
2020-01-16T15:02:20.000Z,1217824411530690561,Billionaire Rokke’s First Solar Bet Returns 275% in a Month $FSLR https://t.co/zYaXAzS7vv
2020-01-16T14:24:13.000Z,1217814818205446149,RT @fklivestolearn: StocksToWatch:$MS $LUV $XPO $TSLA $TSM $AOBC $AA $NFLX $NKE $GSK $SAVE $PPG $FLNT $OGI $POPE $AESE $RMTI $FSLR $BYND $…
2020-01-16T14:22:48.000Z,1217814461450506242,RT @jonogg: Goldman Sachs says that clean energy stocks could have some very solid follow-through for 2020  and four companies remain the t…
2020-01-16T14:19:31.000Z,1217813635956989952,StocksToWatch:$MS $LUV $XPO $TSLA $TSM $AOBC $AA $NFLX $NKE $GSK $SAVE $PPG $FLNT $OGI $POPE $AESE $RMTI $FSLR $BYND $EDNT $ONCY $CLVS $TGT $NIO $MNTA $NVCN $GRMN $PHIO $NKTR $AXDX $INPX $ADAP #stocks #stockstowatch @stanleychen0402 @gvalan @junjudapi @MommyTrades @dak970
2020-01-16T14:09:24.000Z,1217811088814870533,Goldman Sachs says that clean energy stocks could have some very solid follow-through for 2020  and four companies remain the top picks at the firm. Stocks to watch: $FSLR $ENPH $RUN $SPWRhttps://t.co/9Y3fnFhswL https://t.co/vOvaYoTcXb
2020-01-16T13:47:53.000Z,1217805676942176259,INTERVIEW: $HPQ.ca Moves One Nano Step Closer To #Silicon For #Li-Ion #Batteries $FSLR $SPWR $CSIQ $PYR.ca $XMG.ca https://t.co/jbmM7lehBU
2020-01-16T12:34:04.000Z,1217787100390744064,$FSLR  BofA kind of replies to Barclays downgrade yesterday  saying they are NOT worried about systems biz  sees real debate around China competition
2020-01-16T11:23:54.000Z,1217769440244269057,RT @JorelLaraKalel: Goldman Sachs Says Solar Stocks Are Poised for a Huge  2020 $TAN  https://t.co/Ker3QsSRyH $FSLR $ENPH $RUN $SPWR
2020-01-16T07:44:52.000Z,1217714321041567744,Bullish continuation for FTSE 100. Sell signal for $FSLR. Bullish divergence for $NTLA. Check out our public demo portfolio  updated daily: https://t.co/zWS9dzCeOP $SPY $GLD https://t.co/beMOvYCFjD
2020-01-16T07:30:30.000Z,1217710705643806720,8 Technology Stocks Moving In Wednesday's Pre-Market Session $CETX $IOTS $OCFT $INPX $FSLR https://t.co/Ymi5Rao8MV
2020-01-16T07:18:00.000Z,1217707558535823360,Goldman Sachs Says Solar Stocks Are Poised for a Huge  2020 $TAN  https://t.co/Ker3QsSRyH $FSLR $ENPH $RUN $SPWR
2020-01-16T05:10:52.000Z,1217675563923435521,RT @swan1427: 1.15.20 Unusual Stocks Options Activity$GPRO $FSLR $GME $BSX $SHAK $EBAY $M $ON $AMD $AAPL https://t.co/dLqsJKP4Ex
2020-01-16T04:37:00.000Z,1217667042297438208,1.15.20 Unusual Stocks Options Activity$GPRO $FSLR $GME $BSX $SHAK $EBAY $M $ON $AMD $AAPL https://t.co/dLqsJKP4Ex
2020-01-16T04:29:19.000Z,1217665109151055872,$FSLR  new alert at https://t.co/A7qrDarJHY  #stocks #daytrading  #NYSE #NASDAQ #market 1965
2020-01-16T04:15:56.000Z,1217661740881715200,First Solar $FSLR Stock Price Down 6.9% https://t.co/odq3nwC6uc
2020-01-16T04:15:34.000Z,1217661647491346433,First Solar $FSLR Stock Price Down 6.9% https://t.co/0uCptU2hmU
2020-01-16T04:10:34.000Z,1217660390584307712,RT @boozepotpoker: BlackRock CEO says the climate crisis is about to trigger ‘a fundamental reshaping of finance’ SPONSOR: $HPQ.ca Silicon…
2020-01-16T04:10:34.000Z,1217660389594484736,RT @boozepotpoker: Gen2 PUREVAP™ Proof of Concept Test Demonstrates Capacity to Produce Spherical Nano Powders From Silicon Metal for the L…
2020-01-16T03:57:59.000Z,1217657223972892672,RT @BrandonVanZee: https://t.co/XFaXSs4jGC via @Market_Scholars  #9at9 #premarket #stocks #upgrades #earnings #daytrading #WednesdayWisdom…
